Date,Open,High,Low,Close,Adj Close,Volume
2019-09-10,1523.569946,1543.630005,1516.560059,1541.609985,1541.609985,4390770000
2019-09-11,1543.869995,1575.829956,1541.880005,1575.709961,1575.709961,3927550000
2019-09-12,1575.800049,1580.719971,1562.810059,1575.069946,1575.069946,3791860000
2019-09-13,1579.229980,1589.449951,1577.109985,1578.140015,1578.140015,3520060000
2019-09-16,1574.729980,1590.500000,1570.500000,1584.599976,1584.599976,4274640000
2019-09-17,1582.369995,1582.369995,1569.410034,1578.290039,1578.290039,3671840000
2019-09-18,1577.550049,1577.550049,1557.150024,1568.339966,1568.339966,3435540000
2019-09-19,1570.760010,1581.349976,1560.920044,1561.469971,1561.469971,3251290000
2019-09-20,1561.630005,1570.020020,1554.250000,1559.760010,1559.760010,6094740000
2019-09-23,1556.920044,1563.640015,1552.449951,1558.250000,1558.250000,3186590000
2019-09-24,1559.479980,1562.630005,1530.329956,1533.589966,1533.589966,3868160000
2019-09-25,1533.140015,1552.939941,1530.699951,1550.650024,1550.650024,3318870000
2019-09-26,1549.540039,1549.540039,1531.040039,1533.329956,1533.329956,3077240000
2019-09-27,1534.119995,1539.369995,1515.640015,1520.479980,1520.479980,3243650000
2019-09-30,1521.489990,1530.660034,1518.339966,1523.369995,1523.369995,3247610000
2019-10-01,1523.849976,1539.089966,1491.550049,1493.430054,1493.430054,3558040000
2019-10-02,1493.069946,1493.069946,1469.079956,1479.630005,1479.630005,3912520000
2019-10-03,1476.439941,1487.349976,1462.219971,1486.349976,1486.349976,3503640000
2019-10-04,1486.569946,1500.770020,1482.020020,1500.699951,1500.699951,2990830000
2019-10-07,1498.709961,1507.329956,1492.609985,1497.790039,1497.790039,2940140000
2019-10-08,1494.609985,1494.609985,1472.550049,1472.599976,1472.599976,3356450000
2019-10-09,1480.000000,1484.829956,1476.510010,1479.459961,1479.459961,2726820000
2019-10-10,1480.709961,1491.569946,1480.709961,1485.359985,1485.359985,3217250000
2019-10-11,1486.959961,1525.829956,1486.959961,1511.900024,1511.900024,3580460000
2019-10-14,1507.329956,1508.619995,1499.979980,1505.430054,1505.430054,2557020000
2019-10-15,1508.540039,1528.420044,1507.800049,1523.300049,1523.300049,3340740000
2019-10-16,1521.479980,1529.599976,1520.410034,1525.060059,1525.060059,3222570000
2019-10-17,1530.180054,1542.660034,1530.180054,1541.839966,1541.839966,3115960000
2019-10-18,1539.239990,1540.719971,1525.469971,1535.479980,1535.479980,3264290000
2019-10-21,1541.729980,1557.020020,1541.729980,1552.410034,1552.410034,3271620000
2019-10-22,1550.770020,1557.890015,1547.310059,1550.869995,1550.869995,3523890000
2019-10-23,1550.589966,1554.680054,1545.890015,1552.859985,1552.859985,3392870000
2019-10-24,1556.599976,1557.329956,1544.890015,1548.489990,1548.489990,3692600000
2019-10-25,1548.989990,1562.560059,1547.780029,1558.709961,1558.709961,3370370000
2019-10-28,1563.500000,1576.989990,1563.500000,1571.930054,1571.930054,3521230000
2019-10-29,1571.760010,1581.130005,1569.459961,1577.069946,1577.069946,3589930000
2019-10-30,1575.609985,1575.609985,1562.050049,1572.849976,1572.849976,3776030000
2019-10-31,1570.189941,1570.479980,1552.869995,1562.449951,1562.449951,4139280000
2019-11-01,1569.199951,1589.329956,1569.199951,1589.329956,1589.329956,3930200000
2019-11-04,1597.099976,1602.060059,1593.739990,1597.400024,1597.400024,4146850000
2019-11-05,1598.939941,1608.800049,1597.930054,1599.609985,1599.609985,4486130000
2019-11-06,1598.420044,1598.420044,1587.020020,1589.540039,1589.540039,4458190000
2019-11-07,1598.250000,1607.410034,1590.329956,1593.989990,1593.989990,4144640000
2019-11-08,1590.959961,1598.930054,1587.500000,1598.859985,1598.859985,3499150000
2019-11-11,1592.750000,1595.439941,1588.310059,1594.770020,1594.770020,3035530000
2019-11-12,1595.619995,1604.640015,1593.410034,1595.119995,1595.119995,3466010000
2019-11-13,1588.290039,1591.849976,1581.060059,1589.180054,1589.180054,3509280000
2019-11-14,1587.349976,1594.709961,1586.680054,1588.790039,1588.790039,3276070000
2019-11-15,1594.060059,1598.199951,1591.040039,1596.449951,1596.449951,3335650000
2019-11-18,1594.109985,1594.109985,1588.550049,1592.339966,1592.339966,3436690000
2019-11-19,1594.959961,1602.959961,1592.040039,1598.290039,1598.290039,3590070000
2019-11-20,1593.439941,1602.709961,1581.979980,1591.609985,1591.609985,4034890000
2019-11-21,1594.099976,1595.609985,1581.040039,1583.959961,1583.959961,3720560000
2019-11-22,1588.890015,1591.310059,1581.810059,1588.939941,1588.939941,3226780000
2019-11-25,1594.489990,1623.989990,1594.489990,1621.900024,1621.900024,3511530000
2019-11-26,1621.900024,1630.280029,1619.949951,1624.229980,1624.229980,4595590000
2019-11-27,1626.800049,1634.770020,1626.800049,1634.099976,1634.099976,3033090000
2019-11-29,1630.160034,1633.589966,1623.920044,1624.500000,1624.500000,1743020000
2019-12-02,1626.560059,1627.339966,1606.630005,1607.579956,1607.579956,3268740000
2019-12-03,1602.760010,1603.079956,1589.729980,1602.630005,1602.630005,3653390000
2019-12-04,1607.680054,1618.380005,1607.680054,1613.900024,1613.900024,3695030000
2019-12-05,1617.170044,1620.839966,1611.800049,1614.829956,1614.829956,3355750000
2019-12-06,1620.920044,1637.900024,1620.920044,1633.839966,1633.839966,3479480000
2019-12-09,1631.469971,1636.439941,1629.619995,1629.619995,1629.619995,3345990000
2019-12-10,1629.099976,1633.739990,1626.369995,1631.709961,1631.709961,3343790000
2019-12-11,1633.430054,1634.430054,1626.739990,1631.930054,1631.930054,3252540000
2019-12-12,1631.800049,1654.069946,1629.859985,1644.810059,1644.810059,3990690000
2019-12-13,1643.829956,1650.189941,1632.650024,1637.979980,1637.979980,3736870000
2019-12-16,1647.199951,1658.619995,1647.199951,1649.939941,1649.939941,4051790000
2019-12-17,1650.589966,1657.699951,1649.630005,1657.560059,1657.560059,3837540000
2019-12-18,1660.489990,1663.390015,1654.729980,1661.729980,1661.729980,4014080000
2019-12-19,1662.520020,1667.229980,1660.619995,1667.089966,1667.089966,3720450000
2019-12-20,1670.599976,1674.430054,1668.859985,1671.900024,1671.900024,6454270000
2019-12-23,1673.979980,1675.310059,1666.189941,1674.140015,1674.140015,3060610000
2019-12-24,1676.229980,1678.089966,1673.739990,1678.010010,1678.010010,1296540000
2019-12-26,1680.219971,1680.359985,1675.099976,1677.670044,1677.670044,2160680000
2019-12-27,1681.250000,1681.680054,1666.430054,1669.030029,1669.030029,2428670000
2019-12-30,1669.880005,1670.219971,1658.050049,1664.150024,1664.150024,3013290000
2019-12-31,1660.050049,1673.339966,1659.829956,1668.469971,1668.469971,2893810000
2020-01-02,1675.900024,1678.140015,1653.520020,1666.770020,1666.770020,3458250000
2020-01-03,1655.020020,1664.040039,1648.540039,1660.869995,1660.869995,3461290000
2020-01-06,1650.660034,1664.849976,1645.510010,1663.260010,1663.260010,3674070000
2020-01-07,1659.729980,1662.099976,1653.329956,1658.310059,1658.310059,3420380000
2020-01-08,1658.469971,1669.290039,1658.229980,1663.589966,1663.589966,3720890000
2020-01-09,1669.859985,1671.819946,1663.780029,1664.989990,1664.989990,3638390000
2020-01-10,1665.469971,1666.750000,1654.010010,1657.640015,1657.640015,3212970000
2020-01-13,1658.979980,1669.609985,1652.319946,1669.609985,1669.609985,3456380000
2020-01-14,1668.390015,1684.339966,1662.859985,1675.739990,1675.739990,3665130000
2020-01-15,1673.689941,1688.119995,1673.400024,1682.400024,1682.400024,3716840000
2020-01-16,1691.819946,1706.170044,1691.819946,1705.219971,1705.219971,3535080000
2020-01-17,1712.930054,1715.079956,1697.689941,1699.640015,1699.640015,3698170000
2020-01-21,1695.449951,1695.449951,1684.260010,1685.900024,1685.900024,4105340000
2020-01-22,1691.069946,1694.369995,1682.939941,1684.459961,1684.459961,3619850000
2020-01-23,1680.540039,1687.849976,1666.469971,1685.010010,1685.010010,3764860000
2020-01-24,1687.810059,1689.150024,1653.189941,1662.229980,1662.229980,3707130000
2020-01-27,1660.819946,1660.819946,1632.260010,1644.140015,1644.140015,3823100000
2020-01-28,1651.130005,1661.189941,1651.130005,1658.310059,1658.310059,3526720000
2020-01-29,1661.079956,1663.770020,1649.000000,1649.219971,1649.219971,3584500000
2020-01-30,1641.469971,1648.430054,1630.939941,1648.219971,1648.219971,3787250000
2020-01-31,1643.689941,1643.689941,1610.640015,1614.060059,1614.060059,4527830000
2020-02-03,1618.800049,1636.880005,1618.800049,1632.209961,1632.209961,3757910000
2020-02-04,1644.420044,1661.000000,1644.420044,1656.770020,1656.770020,3995320000
